BoroCode,BoroName,the_geom,CountyFIPS,NTACode,NTAName,Shape_Leng,Shape_Area,,address,lat,lon,zipcode
3,Brooklyn,"MULTIPOLYGON (((-73.97604935657381 40.631275905646774, -73.97716511994669 40.63074665412933, -73.97699848928193 40.629871496125375, -73.9768496430902 40.6290885814784, -73.97669604371914 40.628354564208756, -73.97657775689153 40.62757318681896, -73.9765146210018 40.627294490493874, -73.97644970441577 40.627008255472994, -73.97623453682755 40.625976350730234, -73.97726150032737 40.6258527728136, -73.97719665645002 40.62510197855896, -73.97710959292857 40.62494825969152, -73.97694382374165 40.624052750014684, -73.9768346520651 40.62348104194568, -73.97675209645574 40.623013312325725, -73.97656583927008 40.6219949031937, -73.97695070814679 40.62163000717454, -73.97705352864567 40.6215325218076, -73.97539380523678 40.62076998723733, -73.97682433557303 40.61867580015917, -73.97752301889588 40.61767654076734, -73.97785009338085 40.6172876067946, -73.97562954146068 40.61594539066695, -73.97537335532121 40.6157547223824, -73.97544276701358 40.61611409035504, -73.97548096980243 40.616311925144196, -73.97444328442452 40.6164216434621, -73.97335879350746 40.6165417152966, -73.97290326943272 40.61415296838451, -73.97399319461375 40.61402989424251, -73.97517176991693 40.614724185881045, -73.97497264664409 40.6136681101718, -73.97489295756654 40.61318636841404, -73.97477657974535 40.61263847492685, -73.97520829413772 40.6128852582153, -73.9774081645899 40.61421811299029, -73.97963821772845 40.61556454722805, -73.98003930358351 40.61580692966757, -73.9808791278371 40.616314434788244, -73.98186818243128 40.616912126603815, -73.9840679176659 40.618240739302685, -73.98627524709667 40.619566616589694, -73.98569357824182 40.620131514447586, -73.9878509553418 40.62143503244062, -73.99009356051286 40.62278895334304, -73.99254973616581 40.62427426877921, -73.99398197149371 40.62514139905055, -73.99432497413301 40.62534290879742, -73.99489280561376 40.6254617941917, -73.99473485679263 40.62561474060342, -73.99464972974172 40.62569717922155, -73.99507814869848 40.6258067378371, -73.99678847531307 40.62682605141273, -73.99687778353756 40.626530782562355, -73.99701633648009 40.626061615450624, -73.9972406703973 40.62528868702803, -73.99811614328407 40.62581570660958, -74.00031369476771 40.62714458259374, -74.00251454806298 40.62847420956256, -74.00222793396246 40.62875116964375, -74.00193011441125 40.62903276789135, -74.00306154030783 40.629715175404556, -74.00368597245085 40.6300917810278, -74.00413727968571 40.63036396583654, -74.00633870652992 40.63169362668358, -74.00702302486354 40.63210999547638, -74.00680677851517 40.632250391235324, -74.0066191489384 40.632375458589486, -74.00630615538653 40.632584088964876, -74.00556490326193 40.63308317691681, -74.00735636597027 40.634163627239026, -74.00675122718057 40.634744787032226, -74.00641784617844 40.63506485045552, -74.00616926805155 40.63530350191607, -74.00558613003881 40.63586622903328, -74.00500346527619 40.63642523568013, -74.00442048314353 40.636984986361725, -74.00411104019123 40.637282961505036, -74.00383793090822 40.637545931867386, -74.00325273129657 40.638104262022885, -74.00267214342665 40.63866701097256, -74.00236943480249 40.63895767781394, -74.0020907543513 40.6392252543082, -74.00150771254626 40.6397849620733, -74.00092541773434 40.64034590202875, -74.00066078114669 40.640599309703894, -74.00034122066634 40.64090531617318, -73.99975690844894 40.64146714994333, -73.9991756471891 40.642025442029095, -73.99697357409411 40.64069410459458, -73.99551033696265 40.63980966763261, -73.99479539473393 40.640288487886956, -73.99433124126965 40.64060028845549, -73.99407692009133 40.64077040176035, -73.9933625360505 40.641247798977965, -73.9926445605762 40.641728290946446, -73.99192812375547 40.64220490458869, -73.99121277380051 40.64268589050532, -73.99049634082614 40.64316444118841, -73.98977890274068 40.643644887233535, -73.98905872393608 40.64411924103919, -73.98834986671028 40.64456224388724, -73.98749940592022 40.64404551035482, -73.98673080569073 40.64357399370719, -73.985896444915 40.64306759533013, -73.98509519639006 40.64257305584113, -73.984587194825 40.6422620045726, -73.98430293143333 40.64208456309331, -73.98331628452111 40.6414786828331, -73.98299419241442 40.6413249968491, -73.98244454219795 40.64153862556193, -73.98204321765255 40.6417075820055, -73.98123240501364 40.6420449138903, -73.98042057821881 40.64238522690571, -73.98007428494853 40.64053969984795, -73.98000693002487 40.6402088377546, -73.97990983138484 40.63968635791175, -73.97987360298706 40.639518205950424, -73.9796770495655 40.63846479981803, -73.97955441162159 40.63781925969067, -73.97947592089827 40.63743136398443, -73.97938644718404 40.63693216348757, -73.97928591736762 40.636414194191275, -73.9791118873775 40.63544038643937, -73.97802158944135 40.63555270290522, -73.9768886114649 40.635674862028225, -73.97663656021153 40.63435382127075, -73.97655064148618 40.633903509144076, -73.97643342179832 40.63328912259067, -73.97604935657381 40.631275905646774)))",47,BK88,Borough Park,39247.22783,54005019.05,,"Borough Park, Brooklyn, NY, USA",40.6350319,-73.9921028,11219
4,Queens,"MULTIPOLYGON (((-73.80379022888098 40.775610112295055, -73.80098974064948 40.77538911645844, -73.79865192006208 40.775200558985, -73.79853009427278 40.77519072888339, -73.7982329551194 40.77484830546582, -73.7978540045323 40.77441566944928, -73.79772190077279 40.774272373809396, -73.79757522894504 40.77413684204422, -73.79741530994487 40.77401038228574, -73.79741522772021 40.774010319151415, -73.79741514502729 40.774010265062664, -73.79730005603771 40.77393228605373, -73.79724339821908 40.77389389663614, -73.79672685097921 40.77360922870773, -73.79652490521445 40.773503278471615, -73.79571707389985 40.77306964277881, -73.79565702077424 40.77303608621203, -73.79521550584715 40.77267490720624, -73.79507190291262 40.772542124584874, -73.79493636799458 40.772404529883005, -73.79480546134086 40.77225687477913, -73.79415923541524 40.77151603776783, -73.79394905802262 40.77126737493738, -73.79323711798126 40.77046772080811, -73.79317944556045 40.770403177727864, -73.79321182316966 40.77033648909939, -73.79342227701162 40.76859990751411, -73.7936127962241 40.7672233575515, -73.79395914652879 40.76469531992565, -73.79302551365764 40.76462119218867, -73.79322483940079 40.76314200768082, -73.7933454626059 40.762295342852354, -73.79343673769405 40.761596830829085, -73.79343800248607 40.76151352662953, -73.79344299976444 40.76118533700667, -73.79344033536174 40.7608225267166, -73.79343991212555 40.76076412796247, -73.79255338049309 40.76084029433971, -73.79165466242237 40.76091206344292, -73.79076004620481 40.760985769424664, -73.79053451035577 40.75937303821016, -73.79031516996666 40.757823450590294, -73.79122151560277 40.75779876580732, -73.79201171496791 40.75778015034508, -73.79212059100126 40.75777758234753, -73.79303015813379 40.757756193775556, -73.79402473959107 40.757735968956545, -73.79493246233996 40.75779803007453, -73.7958043765478 40.758091217004676, -73.79621926933264 40.758241679534095, -73.7967046787129 40.75841771177727, -73.79760259802707 40.758744178543594, -73.79850160206708 40.75907103553954, -73.79940088902902 40.75939721905914, -73.80030039037474 40.75970229914455, -73.80125017485658 40.75982823730045, -73.80215291895342 40.759987218011325, -73.80307328932783 40.76012624811296, -73.80399971294425 40.7602704875326, -73.80491668517477 40.76044041190099, -73.80584005382896 40.76061539065562, -73.8067604864991 40.76078777314707, -73.80768023729503 40.76095995883445, -73.80859484054315 40.76113246182391, -73.80951372622066 40.76129991102496, -73.81044348365442 40.76137743901466, -73.81104963173331 40.76141702058464, -73.8122677810063 40.76113002164715, -73.81313229873767 40.760898349140405, -73.81399882876018 40.760665034320375, -73.81508732575519 40.760371610605524, -73.81728821410807 40.75977554707266, -73.82063593339372 40.75887226784799, -73.82080684858931 40.758941783316445, -73.82116405016134 40.75968607609668, -73.82155809662825 40.760534324499176, -73.82176735371574 40.76097981376628, -73.8218107714836 40.761072236774076, -73.82207359778963 40.7616249540048, -73.82260198317297 40.76275935649199, -73.8230251334364 40.763666341209294, -73.82348245212701 40.7646517923674, -73.82372658234787 40.76582551589908, -73.82395032587073 40.76688720215759, -73.82421202453423 40.7681692279993, -73.82444330283612 40.76928551407862, -73.82466909032317 40.77040760780862, -73.82556485219212 40.77028296009969, -73.82604927472877 40.77021081449477, -73.82655841971643 40.7701370835933, -73.82656578893099 40.770641476230956, -73.82657511753524 40.77163035301354, -73.8265748186573 40.772345397962916, -73.82647720818895 40.77311644279062, -73.82625348526446 40.774520659605315, -73.82583089977442 40.77591527158133, -73.82486800974954 40.77654235484635, -73.82433101941247 40.77674307080467, -73.82428360049255 40.77698996098387, -73.82422147275781 40.777235226984594, -73.82414480492373 40.77747809322916, -73.82405384580922 40.77771783066184, -73.82382109030323 40.77836013815088, -73.82376244869411 40.77850455199374, -73.82354681609371 40.77903553756728, -73.82331286921354 40.779578659835046, -73.82223999335496 40.77949023704663, -73.82132278461545 40.779409258891754, -73.82032141636081 40.77933468076796, -73.81981042155475 40.779296989188026, -73.81930985112398 40.779260059856924, -73.8172814697289 40.7791055131991, -73.81452997802198 40.778888174880294, -73.81466305923627 40.777904687696456, -73.81475883042387 40.777203501143916, -73.81478821761245 40.77699573898305, -73.81485850655602 40.7764859231195, -73.81268626345968 40.77631279459461, -73.80945252100933 40.776058078746075, -73.80659228450709 40.77583186152789, -73.80379022888098 40.775610112295055)))",81,QN51,Murray Hill,33266.9048,52488277.85,,"Murray Hill, Queens, NY, USA",40.7634996,-73.8073261,11358
4,Queens,"MULTIPOLYGON (((-73.8610972440186 40.7636644770877, -73.85992937963589 40.76220030111104, -73.85966666298461 40.76190191356042, -73.85913545312322 40.761418440648754, -73.85912375861514 40.76127549865646, -73.85896628088533 40.76115879583663, -73.85880387722847 40.76104606390595, -73.85863672075705 40.76093742301292, -73.85846498964638 40.76083298894542, -73.85828886694478 40.76073287300712, -73.8581085402282 40.760637182121954, -73.85792420186404 40.76054601805131, -73.85773604832913 40.76045947795455, -73.857544280164 40.760377654062594, -73.85734910175924 40.76030063357976, -73.85670598021248 40.76004386579879, -73.85655895732071 40.75998156147772, -73.85638216116465 40.75990663965068, -73.85603980939644 40.75972578741401, -73.85576997450161 40.759538342684706, -73.85553311743206 40.75934259135353, -73.85525140080485 40.759147530839996, -73.85506702556698 40.75894327751654, -73.85500920858978 40.75887922570098, -73.854639957514 40.75846615776615, -73.8545797197934 40.758387620376006, -73.85449593244903 40.758278638673886, -73.85462918660672 40.758306955484514, -73.85476880279921 40.7583281299787, -73.85490872665962 40.75833644940583, -73.85505441025487 40.75833037151083, -73.85530200157798 40.75829284196681, -73.8554036614668 40.75834030998549, -73.85560819880324 40.75830541067597, -73.856951867688 40.758133127043834, -73.85775351182144 40.75802727488415, -73.85856139034303 40.75791243685776, -73.85888932339365 40.75789947596553, -73.85951332358741 40.75787859024108, -73.85992746201954 40.75786410162944, -73.86046162216199 40.75784373172821, -73.86099882371646 40.75782499338463, -73.8619061717366 40.757794863637, -73.8628070423687 40.75775898427547, -73.86371499880937 40.757725670910375, -73.86461956648256 40.757693716436094, -73.86567437019224 40.757629582857014, -73.86656997613859 40.75753552146221, -73.86746336460037 40.75744154068398, -73.86848374832499 40.75733493706782, -73.86950314746116 40.75722801907268, -73.87041371425066 40.75713241272208, -73.8713239589832 40.75703634029686, -73.87221856383626 40.75694322479562, -73.87311054765838 40.75685088214343, -73.8736572171208 40.75680348560202, -73.87420803095053 40.75673156282423, -73.87513874299535 40.75663381606068, -73.87551080441008 40.758679636371504, -73.87580654566987 40.760307836279246, -73.87601371860644 40.76144373213942, -73.87549091059246 40.761351594897405, -73.87499575093962 40.76126432242943, -73.87531552921283 40.7629449753034, -73.87532089453795 40.76300800772549, -73.87532636929711 40.76305660488869, -73.8755350951922 40.76423051261984, -73.87586503789491 40.766051653512946, -73.87613975693164 40.76769550550171, -73.87623300358551 40.76808593838387, -73.8762436556644 40.768128318782935, -73.87625062092744 40.7681660753612, -73.87638792444172 40.768999558474086, -73.87601415579742 40.76981697608502, -73.87602197537178 40.77031200089427, -73.87600937678235 40.77048155256642, -73.87597757036218 40.77090960914597, -73.87597362680926 40.77104276224562, -73.87598378976917 40.77117614730493, -73.87600066462184 40.771268337296426, -73.87600801475773 40.77130849308684, -73.87604778727288 40.77144359312571, -73.87608949641864 40.771536903086606, -73.87601656452617 40.77155104404951, -73.8751757334757 40.77167671112635, -73.87475943356904 40.77171998745368, -73.87426330423898 40.77175338749944, -73.87380524624182 40.771767978456104, -73.8732794145531 40.77176740135093, -73.87272561654662 40.771736642689746, -73.87223577696592 40.77169565901962, -73.87173533999835 40.7716225858167, -73.87143357341982 40.77157646722133, -73.87071447492598 40.771390690036846, -73.87016128312375 40.77120898537659, -73.86962970388255 40.771006365974806, -73.86943719763977 40.77092448203006, -73.86889382724557 40.770649021897334, -73.86809873503378 40.770172008652224, -73.86728193815232 40.76965000278885, -73.86606875955077 40.7687961816526, -73.86550588718985 40.7683457683383, -73.86509294082956 40.76801531473727, -73.86484009584403 40.76779205471097, -73.86473884285036 40.76770264878626, -73.86458486896487 40.76756668987636, -73.8640497563207 40.76706394761293, -73.86353063445115 40.76657622370361, -73.86340214931712 40.766455512263676, -73.86321805192458 40.76625081641656, -73.86286118526485 40.765846236249324, -73.86180888794328 40.76454470752478, -73.8610972440186 40.7636644770877)))",81,QN27,East Elmhurst,19816.71207,19726845.63,,"East Elmhurst, Queens, NY, USA",40.7737505,-73.8713099,11371
4,Queens,"MULTIPOLYGON (((-73.75725671509139 40.71813860166257, -73.75588878021965 40.71629864362879, -73.75470078416906 40.71471005282073, -73.7540754097358 40.71390469472645, -73.75404783955203 40.713877539410724, -73.75401024530535 40.71383490137965, -73.75370834556824 40.713324636738285, -73.75360661855908 40.71307112215802, -73.75357512198488 40.712992296656125, -73.75318399386082 40.712055175614786, -73.75245965484069 40.7103165636492, -73.75184269862764 40.70882292095349, -73.75139828668512 40.70774871955264, -73.7512124696992 40.707306580078054, -73.75077435837689 40.70632183690147, -73.75047058182726 40.705639931035016, -73.75052149054895 40.705626622742436, -73.75205066516907 40.70522802751695, -73.75293777165191 40.70499820570141, -73.75382395815086 40.70476583503127, -73.75471127038998 40.70453789071887, -73.75561453941788 40.70430046423957, -73.75651887288755 40.704064257725754, -73.75740580368175 40.703835355205776, -73.75829554399135 40.70360338147531, -73.75918228158334 40.70337203354209, -73.76006675303262 40.703140711418456, -73.7609554655067 40.70290957793806, -73.76126359340877 40.70359894045664, -73.7626294659545 40.70324155076369, -73.76278023539186 40.70320597529465, -73.76366846114136 40.70297297540267, -73.76455359278594 40.702742997098916, -73.76544147833857 40.702512314659636, -73.76612489310689 40.702334485771615, -73.76636925190464 40.70256339728282, -73.76657282468803 40.70275162101324, -73.76665413531103 40.70333761692607, -73.76679155659049 40.70400852680097, -73.7670144177662 40.70526813130762, -73.7670529853283 40.70547030223971, -73.76725075938906 40.70631255785, -73.76734431877844 40.70663634649564, -73.76755588774947 40.70732195777735, -73.76776269713869 40.70799573506317, -73.76789085725699 40.708406402964705, -73.76825969052467 40.70952636787691, -73.76844546450798 40.70963702715848, -73.76865794804596 40.709737745120634, -73.76881217340416 40.70980812405469, -73.77084362930016 40.71017162598521, -73.77115938664883 40.710205221542935, -73.77147819658511 40.710222236224716, -73.77165155222623 40.71022237216422, -73.77169204852603 40.71026398475478, -73.77172444678736 40.710316818855404, -73.77158686805001 40.71035023424145, -73.77158671425867 40.71035027012225, -73.77158658355305 40.71035031492782, -73.77144162536302 40.71039590765287, -73.77144142458623 40.71039597041213, -73.77144123390664 40.71039604190286, -73.77130105334896 40.710449651085256, -73.7713009594409 40.710449686582045, -73.77130086329907 40.71044973145599, -73.77118657762158 40.71049950965712, -73.77102494308816 40.71057651564707, -73.77102481297831 40.71057657904874, -73.77102469520285 40.71057664079967, -73.77089074779056 40.71065160305198, -73.77076584569875 40.71073519290591, -73.77076577487226 40.71073523833237, -73.77076570467803 40.710735291968945, -73.77065838897406 40.71081884318043, -73.77006800779797 40.71135386813831, -73.76962552401743 40.71178631983858, -73.76943987094936 40.7119768925562, -73.76946291126707 40.712011248343806, -73.77039451928505 40.71340019855387, -73.7711343503571 40.71450193664581, -73.77192122007088 40.71568504445299, -73.77110410717523 40.71597506275231, -73.77007984747927 40.71632720242451, -73.76922535780011 40.71662658799396, -73.76913914032882 40.716656798585355, -73.7690621067719 40.71668376795335, -73.76870434940277 40.71680902922809, -73.76817990663035 40.7169952203388, -73.76733228086881 40.71728979681059, -73.76664095177631 40.71764661366309, -73.76571447240636 40.71639337871299, -73.76437291211938 40.71696662638124, -73.76335501839615 40.71741138277421, -73.76247897212552 40.71778561507309, -73.76166150079733 40.7181405463884, -73.76084486820177 40.71849352010501, -73.76002959796155 40.71884681520316, -73.75921639481568 40.719198991612, -73.75878322191521 40.719385635529086, -73.75839264972747 40.719553923457084, -73.7583272860704 40.719582089362554, -73.75725671509139 40.71813860166257)))",81,QN07,Hollis,20976.33557,22887772.87,,"Hollis, Queens, NY, USA",40.7112203,-73.762495,11423
1,Manhattan,"MULTIPOLYGON (((-73.94607828674226 40.82126321606191, -73.94640289847722 40.82057204218478, -73.94671832033765 40.81989426803384, -73.9470362320682 40.81920837200809, -73.94734953979686 40.81853499822355, -73.94766641252583 40.817855509489014, -73.94800732867309 40.8171165088993, -73.94835601519226 40.81637430561889, -73.94867681741435 40.81569228551454, -73.9488349125204 40.81536398055537, -73.94900927796705 40.81503994253872, -73.9491996001398 40.81472085408313, -73.94940550546028 40.814407409503, -73.94962639580585 40.81410043619294, -73.94962653685339 40.81410023874318, -73.94962668076091 40.814100049838444, -73.94986218985589 40.813799980436755, -73.95035019142968 40.81315938878697, -73.95092865672767 40.81257507153118, -73.95098203327805 40.812521629789444, -73.95150537330764 40.81200768463706, -73.95210125149221 40.811442853501255, -73.95354382953636 40.81205082062968, -73.95408058275417 40.812280112895266, -73.9552033780486 40.81355412906542, -73.95570690057305 40.81414396004006, -73.95625889682282 40.813389434428146, -73.95707628428168 40.81429482885015, -73.95710690001737 40.81433182143876, -73.95716930019685 40.81440312395311, -73.95782821871711 40.815156048879, -73.95819953208627 40.8155804179657, -73.95829447377145 40.815690790640566, -73.95839496608976 40.81579688733436, -73.95949328870016 40.8170074737791, -73.96068717867479 40.81751051714792, -73.96102015661886 40.817648685697975, -73.96138876040169 40.817818076014085, -73.96157544101243 40.81790997171839, -73.9616361355887 40.81793985180739, -73.9616880598367 40.81796669424656, -73.96181860145671 40.81802315422642, -73.96189984982462 40.81804728735595, -73.9620310579599 40.81808633097918, -73.96131833180573 40.818894523557375, -73.96094889843974 40.81931128887271, -73.96044728492032 40.81987715679099, -73.95999892229345 40.82038294480229, -73.95981462674555 40.82029787470137, -73.95939068797934 40.82085517835582, -73.95932566265209 40.82094627625341, -73.95928300647289 40.82099497441366, -73.95913061580629 40.82116895377474, -73.95920767709246 40.82120790934949, -73.95926255403742 40.821235655358585, -73.95930263598677 40.82118989752305, -73.95942624349648 40.82125238173795, -73.95914685715192 40.82157132855097, -73.95903294155774 40.82151374622849, -73.95923467194027 40.82127782476785, -73.95917712794261 40.8212494299851, -73.9590896024009 40.821206247055926, -73.95881892233997 40.82151852484675, -73.9589417294171 40.821569364009555, -73.958745236605 40.821805511973615, -73.95896360094639 40.82237379414212, -73.95900018289892 40.822409728374346, -73.95911304024106 40.822454964645544, -73.95922976213465 40.82228691013231, -73.95990999444398 40.822571119821994, -73.9596033246028 40.822994686783325, -73.95892614718302 40.822711755441325, -73.95904953331708 40.822541335368236, -73.9589172176045 40.82248605137144, -73.95886745433307 40.82245023922806, -73.95883849863237 40.82240504207783, -73.95865126011921 40.82191843657332, -73.95864585147658 40.821904369631746, -73.95852731524258 40.82184375665212, -73.95820019354012 40.822283136918095, -73.95816805363593 40.8224581009912, -73.95813063305563 40.822531090958364, -73.9580746794387 40.82261135846487, -73.95793904909121 40.82277435354728, -73.95822838183035 40.822887867100874, -73.95820639539136 40.822922131409676, -73.95814312769234 40.82302072176885, -73.9591645863233 40.82345179548335, -73.95918196037674 40.82345912244302, -73.95943846744453 40.82356239179035, -73.95946454189175 40.823571135671706, -73.95948269766957 40.823578652665624, -73.95949747410954 40.82358681628588, -73.95950361164489 40.823591185797746, -73.95950897939188 40.823595788902786, -73.95722203107717 40.82322595909154, -73.95715187419384 40.823213766261766, -73.95708264224676 40.8232015479348, -73.9568282452636 40.82316507944139, -73.95651468476002 40.82312012828439, -73.95634010375615 40.82309232750709, -73.95576937327057 40.82290432086446, -73.95573074983064 40.82289125774775, -73.95569660843468 40.82287647687139, -73.95376927438983 40.82205869093139, -73.95367103483918 40.82201753401275, -73.9535726294737 40.821975891625556, -73.95291029068662 40.821696946926316, -73.95082879991435 40.82082793709726, -73.95037710585373 40.82144561858177, -73.94992194387584 40.82207231422765, -73.94854029702124 40.821487623315264, -73.94808289749514 40.82210802151067, -73.94723844746228 40.82175398626672, -73.94607828674226 40.82126321606191)))",61,MN06,Manhattanville,17040.68541,10647077.53,,"Manhattanville, New York, NY 10027, USA",40.8169443,-73.9558333,10027
3,Brooklyn,"MULTIPOLYGON (((-73.95859278495766 40.610403030935046, -73.95828056952232 40.60874735427946, -73.9577240120783 40.60579983320399, -73.95753057594463 40.60482330883019, -73.95728347449587 40.60346964169757, -73.95683001567238 40.60108734907732, -73.95775745922596 40.600985889105104, -73.95733246328304 40.59873091376736, -73.95692719713631 40.59661207631132, -73.95655540426081 40.59464772534293, -73.95607720352429 40.592101432445524, -73.95700330423729 40.59200225623523, -73.95671579278454 40.59049873467281, -73.95665683391779 40.59010165289701, -73.95658790513677 40.589884115185015, -73.95639200198168 40.58892867585989, -73.95622721577612 40.587995914524306, -73.95619424557158 40.587761826932294, -73.95712566385991 40.5876609610387, -73.95819543156364 40.587544332289006, -73.95934736730584 40.58741753723043, -73.95978030214329 40.58736947547721, -73.96034953585209 40.587306286073904, -73.96040710099652 40.58803435230235, -73.9604596836014 40.58872381982108, -73.96051667238417 40.58945291164759, -73.96057230464476 40.59018142713135, -73.96062410325182 40.59086268120791, -73.96067984068398 40.591597582123605, -73.96283785917548 40.591360111512905, -73.96377366249426 40.59125722888847, -73.96483485551107 40.591136969115155, -73.96514385192494 40.59110191611805, -73.96528827807184 40.591086610300884, -73.96542523791744 40.59107142837298, -73.96651951112834 40.590952873464175, -73.96744527478246 40.59085121029371, -73.96787702167636 40.590803756664506, -73.96837099961186 40.590749466108534, -73.96929959284104 40.59064758941715, -73.97022337670349 40.59054017584338, -73.9711510183131 40.590442444533245, -73.97128748858958 40.59115950225212, -73.9714184756329 40.59183850998363, -73.97155530447385 40.59256045755602, -73.97178220187695 40.59375608385776, -73.97189684823076 40.59435251069312, -73.97176508999068 40.59511141144358, -73.97169554948479 40.59548854231924, -73.9715332445075 40.596368708748315, -73.97132951000971 40.59635243071822, -73.97148350788788 40.59717158495781, -73.97163038157808 40.59794401696419, -73.97176105274333 40.59865193294723, -73.97191080477076 40.59942305913216, -73.97291116841225 40.59931580420319, -73.97256533709847 40.60179437302307, -73.97245261588462 40.602617054037054, -73.97235152087218 40.60334811886103, -73.97217742734924 40.6041947115372, -73.97239735475934 40.60565189064673, -73.97258982341148 40.60667153337342, -73.97299433938896 40.60881414180224, -73.97191518725343 40.608935921188255, -73.97089538311795 40.6090497192102, -73.9699656611014 40.60915047689336, -73.96904086573545 40.60925319316301, -73.96792168799611 40.6093891895261, -73.96780676335973 40.60940315527948, -73.96768635621943 40.60941778697978, -73.96739979512793 40.6094596075738, -73.96629835479933 40.60955521331151, -73.96522378067694 40.609674401022176, -73.9642964983206 40.60977642567245, -73.96478112808971 40.612330921661666, -73.9638533251958 40.61243251871314, -73.96285973961484 40.61254948596444, -73.96237947824793 40.60998637402324, -73.96137268313583 40.6100988747116, -73.9604436188154 40.61020150680253, -73.95952069567826 40.61030205283678, -73.95859278495766 40.610403030935046)))",47,BK25,Homecrest,27514.02292,29991967.28,,"Homecrest, Brooklyn, NY, USA",40.6004787,-73.9565551,11229
